Time, Proposition, State,action,reward,visualization,subtask
The quote-and-quote developed world checks in a lot more,,00:22:42,(Question+geo-0-1),pan,0.0,geo-0-1,1
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:44,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+geo-0-1),pan,0.0,geo-0-1,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+geo-0-1),zoom,0.0,geo-0-1,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+geo-0-1),pan,0.0,geo-0-1,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
I guess we can compare, like, so the US is likely to dominate,,00:31:45,(Question+undefined),tile cached,0.0,undefined,2
